id,book,page,figure,figure_title,dcode,description,part_no,qty,model,remarks,fits,fits_why
BI-090-18,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),50,"CLIP, RETAINER",0000-67-1977-25,8,,,yes,
BI-090-19,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),51,"CASE, TRANSITION",0000-67-1977-34,1,INJECTION MOULDED,,yes,
BI-090-20,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),52,"SCREW, TAPPING",0000-67-1982-26,4,NO. 10 X 1/2 PH,,yes,
BI-090-21,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),,EVAPORATOR SCREW KIT,0000-67-1478-36,1,,,yes,
BI-090-22,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),54,FLATWASHER,0000-67-0402-83,3,1/4,,yes,
BI-090-23,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),55,"NUT, HEX",0000-67-0411-12,3,6MM,,yes,
BI-090-24,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),56,GROMMET,0000-67-1992-98,1,1/2 X 13/16,,yes,
BI-090-25,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),57,,0000-67-B62A-4A,1,1/2 X 3/8,,yes,
BI-090-26,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),58,"HOSE, DRAIN",0000-67-0977-05,1,1/2 ID X 4 1/2,,yes,
BI-090-27,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),59,"CONNECTOR, WIRE",0000-67-1998-83,1,,,yes,
BI-090-28,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),60,RELAY,0000-67-B82A-6P,1,,,yes,
BI-090-29,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),61,"HARNESS, WIRE",0000-67-1978-37,1,,,yes,
BI-090-30,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),62,"WIRE, JUMPER",0000-67-1977-27,1,,,yes,
BI-090-31,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),63,"SEAL, RING",0000-67-0007-42,1,,,yes,
BI-090-32,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),64,"SEAL, TOP PLATE",0000-67-0007-41,1,,,yes,
BI-090-33,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),65,"ELBOW, PLASTIC",0000-67-1995-30,1,"90 DEG., 1/2 OD",,yes,
BI-090-34,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),66,"CLAMP, DRAIN HOSE",0000-67-1988-67,1,,,yes,
BI-090-35,BI,90,6152AB-1,EVAPORATOR PACKAGE ('82 MODEL),67,"SCREW, TAPPING",0000-67-1983-78,2,NO. 10 X 3/4 PH,,yes,
BI-091-01,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),41,EVAPORATOR ASSEMBLY,0000-67-2382-94,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-02,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),42,"CASE, TOP",0000-67-M00A-3A,1,INJECTION MOULDED,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-03,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),43,"CASE, BOTTOM",,1,INJECTION MOULDED,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-04,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),44,"CASE, TRANSITION",0000-67-1977-34,1,INJECTION MOULDED,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-05,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),45,"COIL, EVAPORATOR",0000-67-B30A-4A,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-06,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),46,"VALVE, EXPANSION",0000-67-0336-81,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-07,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),47,"HARNESS, WIRE",0000-67-1998-49,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-08,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),48,"SWITCH, THERMOSTAT-PRESET",0000-67-0958-17,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-09,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),49,"TUBE, EXTENSION",0000-67-B32A-4A,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-10,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),50,"PROTECTOR, TUBE",0000-67-1981-03,1,7/16 ID X 7/8 OD X 2 3/4,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-11,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),51,,0000-67-1981-40,1,5/8 ID X 1 1/8 OD X 2 1/2,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-12,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),52,"O-RING, CAP-TUBE SEAL",0000-67-0123-21,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-13,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),53,O-RING,0000-67-0123-18,1,NO. 8,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-14,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),54,"BRACKET, THERMOSTAT MOUNTING",0000-67-0007-37,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-15,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),55,"CLAMP NO. 1, BULB",0000-67-B44A-3B,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-16,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),56,"CLIP, EVAPORATOR COIL PIPE",0000-67-0010-63,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-17,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),57,,0000-67-0010-64,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-18,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),58,"CLIP, RETAINER",0000-67-1977-25,8,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-19,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),59,"SCREW, TAPPING",0000-67-1982-26,2,NO. 10 X 1/2 PH,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-20,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),60,,0000-67-1995-93,4,NO. 8 X 1/2 PH,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-21,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),,EVAPORATOR SACK KIT,0000-67-1478-36,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-22,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),61,RELAY,0000-67-B82A-6P,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-23,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),62,"HARNESS, WIRE",0000-67-1978-37,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-24,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),63,"WIRE, CONNECTOR",0000-67-1998-83,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-25,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),64,"SEAL, AIR RING",0000-67-0007-42,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-26,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),65,"SEAL, TOP PLATE",0000-67-0007-41,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-27,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),66,GROMMET,0000-67-1992-98,1,1/2 X 13/16,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-28,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),67,,0000-67-B62A-4A,1,1/2 X 3/8,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-29,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),68,"HOSE, DRAIN",0000-67-1977-05,1,1/2 ID X 4 1/2,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-30,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),69,"ELBOW, PLASTIC",0000-67-1995-30,1,"90 DEG., 1/2 OD",,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-31,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),70,"CLAMP, DRAIN HOSE",0000-67-1988-67,1,,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-32,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),71,NUT,0000-67-0411-12,3,6MM,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-33,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),72,FLATWASHER,0000-67-0402-83,3,1/4,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-091-34,BI,91,6152AC-1,EVAPORATOR PACKAGE ('83 MODEL),73,"SCREW, TAPPING",0000-67-1983-78,2,NO. 10 X 3/4 PH,,no,'83 MODEL figure (ITEM NO. column; D-CODE blank)
BI-092-01,BI,92,6230A-1,BACK DOOR MECHANISM,58 316C,CLIP,G030-58-315,2,,,yes,
BI-092-02,BI,92,6230A-1,BACK DOOR MECHANISM,60 690C,"SWITCH, ROOM LAMP",0305-60-690,1,,,yes,
BI-092-03,BI,92,6230A-1,BACK DOOR MECHANISM,62 210,HINGE (R),8871-62-210B,1,,,yes,
BI-092-04,BI,92,6230A-1,BACK DOOR MECHANISM,62 231A,"SHIM 'A' (R), HINGE",8871-62-231,1,,,yes,
BI-092-05,BI,92,6230A-1,BACK DOOR MECHANISM,62 232,"SHIM 'B', HINGE",8871-62-232A,2,,,yes,
BI-092-06,BI,92,6230A-1,BACK DOOR MECHANISM,62 233,"SHIM 'D', HINGE",8871-62-233,2,,,yes,
BI-092-07,BI,92,6230A-1,BACK DOOR MECHANISM,62 241A,"SHIM 'C' (R), HINGE",8871-62-241A,1,,,yes,
BI-092-08,BI,92,6230A-1,BACK DOOR MECHANISM,62 310,"LOCK, BACK DOOR",FA01-62-310C,1,GS & GSL MODELS,,yes,GS & GSL MODELS
BI-092-09,BI,92,6230A-1,BACK DOOR MECHANISM,,,FA02-62-310B,1,S MODEL,,no,S MODEL
BI-092-10,BI,92,6230A-1,BACK DOOR MECHANISM,62 315,"OPENER, REMOTE CONTROL",8341-62-315,1,GS & GSL MODELS,,yes,GS & GSL MODELS
BI-092-11,BI,92,6230A-1,BACK DOOR MECHANISM,62 361,"STRIKER, LOCK",8871-62-361,1,,,yes,
BI-092-12,BI,92,6230A-1,BACK DOOR MECHANISM,62 365,"NUT, STRIKER",FA01-62-365,1,,,yes,
BI-092-13,BI,92,6230A-1,BACK DOOR MECHANISM,62 366,"SHIM 'A', STRIKER",FA01-62-366,1,,,yes,
BI-092-14,BI,92,6230A-1,BACK DOOR MECHANISM,62 367,"SHIM 'B', STRIKER",8871-62-367,1,,,yes,
BI-092-15,BI,92,6230A-1,BACK DOOR MECHANISM,62 610,"STAY, DAMPER",8341-89-621,2,S & GS MODELS,,yes,S & GS MODELS
BI-092-16,BI,92,6230A-1,BACK DOOR MECHANISM,62 610A,"STAY (R), DAMPER",1482-89-621,1,GSL MODEL,,no,GSL MODEL
BI-092-17,BI,92,6230A-1,BACK DOOR MECHANISM,62 621,"PIN, DAMPER",8871-62-621,2,,,yes,
BI-092-18,BI,92,6230A-1,BACK DOOR MECHANISM,62 631,"BRACKET, DAMPER",8871-62-631,2,,,yes,
BI-092-19,BI,92,6230A-1,BACK DOOR MECHANISM,62 635,"NUT, DAMPER",8871-62-635A,2,,,yes,
BI-092-20,BI,92,6230A-1,BACK DOOR MECHANISM,62 636,"SHIM 'A', DAMPER",8871-62-636A,2,,,yes,
BI-092-21,BI,92,6230A-1,BACK DOOR MECHANISM,62 637,"SHIM 'B', DAMPER",8871-62-637,2,,,yes,
BI-092-22,BI,92,6230A-1,BACK DOOR MECHANISM,63 210,HINGE (L),887?-??-210B,1,,part no. partly blank in scan,yes,
BI-092-23,BI,92,6230A-1,BACK DOOR MECHANISM,63 231A,"SHIM 'A' (L), HINGE",8871-63-231,1,,,yes,
BI-092-24,BI,92,6230A-1,BACK DOOR MECHANISM,63 241A,"SHIM 'C' (L), HINGE",8871-63-241A,1,,,yes,
BI-092-25,BI,92,6230A-1,BACK DOOR MECHANISM,63 610A,"STAY (L), DAMPER",8341-89-621,1,GSL MODEL,,no,GSL MODEL
BI-093-01,BI,93,6300A-1,WINDOW GLASSES,51 881A,"GARNISH (R), SIDE WINDOW",FA01-51-881A,1,,,yes,
BI-093-02,BI,93,6300A-1,WINDOW GLASSES,51 891A,"GARNISH (L), SIDE WINDOW",FA01-51-891A,1,,,yes,
BI-093-03,BI,93,6300A-1,WINDOW GLASSES,51 902F,PACKING,1029-51-902,2,,,yes,
BI-093-04,BI,93,6300A-1,WINDOW GLASSES,63 901,"GLASS, WINDSHIELD",FA01-63-901B,1,GS & GSL MODELS,,yes,GS & GSL MODELS
BI-093-05,BI,93,6300A-1,WINDOW GLASSES,,,FA02-63-901F,1,S MODEL,,no,S MODEL
BI-093-06,BI,93,6300A-1,WINDOW GLASSES,63 902,"DAM, FRONT W/SHIELD GLASS",1243-63-902,1,,,yes,
BI-093-07,BI,93,6300A-1,WINDOW GLASSES,63 931,"GLASS, REAR WINDOW",1482-75-890D,1,GSL MODEL,,no,GSL MODEL
BI-093-08,BI,93,6300A-1,WINDOW GLASSES,,,8341-75-890D,1,S & GS MODELS,,yes,S & GS MODELS
BI-093-09,BI,93,6300A-1,WINDOW GLASSES,63 932,"WEATHERSTRIP, RR. WINDOW",8871-62-761D,1,,,yes,
BI-093-10,BI,93,6300A-1,WINDOW GLASSES,63 935,"MOULDING, REAR WINDOW",8871-63-935A,1,,,yes,
BI-093-11,BI,93,6300A-1,WINDOW GLASSES,63 941,"GLASS (R), SIDE WINDOW",FA01-62-950D,1,,,yes,
BI-093-12,BI,93,6300A-1,WINDOW GLASSES,63 942B,"DAM, SIDE WINDOW",8871-63-942,4,,,yes,
BI-093-13,BI,93,6300A-1,WINDOW GLASSES,63 951,"GLASS (L), SIDE WINDOW",FA01-63-950D,1,,,yes,
BI-093-14,BI,93,6300A-1,WINDOW GLASSES,63 960A,"PLATE (R), GLASS",FA01-62-970,1,,,yes,
BI-093-15,BI,93,6300A-1,WINDOW GLASSES,63 970,"MOULDING (R), GLASS",8871-62-960A,1,,,yes,
BI-093-16,BI,93,6300A-1,WINDOW GLASSES,63 970A,"PLATE (L), GLASS",FA01-63-970,1,,,yes,
BI-093-17,BI,93,6300A-1,WINDOW GLASSES,63 980,"MOULDING (L), GLASS",8871-63-960A,1,,,yes,
BI-093-18,BI,93,6300A-1,WINDOW GLASSES,68 861B,SPACER,8871-62-966A,2,,,yes,
BI-093-19,BI,93,6300A-1,WINDOW GLASSES,69 049D,"NUT, SPEED",0187-69-049A,4,,,yes,
BI-093-20,BI,93,6300A-1,WINDOW GLASSES,70 447A,SPACER 'A',8871-63-911,2,,,yes,
BI-093-21,BI,93,6300A-1,WINDOW GLASSES,70 449A,SPACER 'C',0839-70-449,3,,,yes,
BI-093-22,BI,93,6300A-1,WINDOW GLASSES,70 526B,"SHEET 'A', SIDE WINDOW",0256-70-526A,2,,,yes,
BI-094-01,BI,94,6330A-1,SUNROOF (GSL),62 801A,DEFLECTOR,8346-62-801C,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-02,BI,94,6330A-1,SUNROOF (GSL),,BLACK,02,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-03,BI,94,6330A-1,SUNROOF (GSL),,RED,11,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-04,BI,94,6330A-1,SUNROOF (GSL),,TAN,29,,,FB331 ..600001-,no,GSL-only figure (SUNROOF (GSL))
BI-094-05,BI,94,6330A-1,SUNROOF (GSL),,BROWN,70,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-06,BI,94,6330A-1,SUNROOF (GSL),62 805,"WEATHERSTRIP, TOP",8970-62-805B,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-07,BI,94,6330A-1,SUNROOF (GSL),62 815A,"PROTECTOR, TOP",8970-62-815B,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-08,BI,94,6330A-1,SUNROOF (GSL),62 820,SUNROOF,8346-62-820A,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-09,BI,94,6330A-1,SUNROOF (GSL),62 860,"HINGE 'A' (R), TOP",8346-62-875A,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-10,BI,94,6330A-1,SUNROOF (GSL),62 870A,"HINGE 'B', TOP",8346-62-871A,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-11,BI,94,6330A-1,SUNROOF (GSL),62 876,"REINFORCEMENT (R), HINGE",8346-62-876,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-12,BI,94,6330A-1,SUNROOF (GSL),62 878,SCREW,8346-62-878A,4,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-13,BI,94,6330A-1,SUNROOF (GSL),62 879,SCREW,8346-62-879,4,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-14,BI,94,6330A-1,SUNROOF (GSL),62 881,"LATCH, ROTARY",FA04-62-881A,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-15,BI,94,6330A-1,SUNROOF (GSL),,BLACK,00,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-16,BI,94,6330A-1,SUNROOF (GSL),,RED,11,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-17,BI,94,6330A-1,SUNROOF (GSL),,TAN,29,,,FB331 ..600001-,no,GSL-only figure (SUNROOF (GSL))
BI-094-18,BI,94,6330A-1,SUNROOF (GSL),,BROWN,70,,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-19,BI,94,6330A-1,SUNROOF (GSL),62 882,COVER LATCH,8346-62-882,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-20,BI,94,6330A-1,SUNROOF (GSL),62 883,PLATE LOCK,8346-62-883,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-21,BI,94,6330A-1,SUNROOF (GSL),62 885,HOOK SLIDE,8346-62-885,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-22,BI,94,6330A-1,SUNROOF (GSL),62 980,SCREW,8346-62-980,4,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-23,BI,94,6330A-1,SUNROOF (GSL),63 860,"HINGE 'A' (L), TOP",8346-63-875A,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-24,BI,94,6330A-1,SUNROOF (GSL),63 876,"REINFORCEMENT (L), HINGE",8346-63-876,1,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-25,BI,94,6330A-1,SUNROOF (GSL),74 030J,"PIPE, VINYL",8973-56-066,2,,,no,GSL-only figure (SUNROOF (GSL))
BI-094-26,BI,94,6330A-1,SUNROOF (GSL),74 030K,"HOSE, DRAIN",8973-56-065B,2,,,no,GSL-only figure (SUNROOF (GSL))
BI-095-01,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),10 7301,"SENSOR, OIL LEVEL",N201-10-730,1,,,yes,
BI-095-02,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),14 8201,"GAUGE UNIT, OIL PRESSURE",N201-14-820,1,,,yes,
BI-095-03,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),15 610,"SENSOR, WATER LEVEL",8553-15-610B,1,,,yes,
BI-095-04,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),15 611,GASKET,8553-15-611,1,,,yes,
BI-095-05,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),15 620,"UNIT, WATER LEVEL SENSOR",8248-15-620,1,,,yes,
BI-095-06,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),17 640,"SWITCH, BACK-UP LAMP",1391-17-640,1,M/T,,no,M/T only
BI-095-07,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 510,"UNIT, HEAT GAUGE",8569-18-510A,1,,,yes,
BI-095-08,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 8201,"BRACKET, CONTROL UNIT",?87?-18-820C,1,,,yes,
BI-095-09,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 880,"SWITCH, TEMPRATURE",8341-18-880,1,,dcode printed like 13 880; diagram 18880,yes,
BI-095-10,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 890,"SWITCH, THERMO",?182-18-970A,1,,,yes,
BI-095-11,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 890A,"SWITCH, THERMO",N201-18-890,1,'81 & '82 MODELS,,yes,'81 & '82 MODELS
BI-095-12,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),,,N233-18-890,1,'83 MODEL,,no,'83 MODEL
BI-095-13,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 9101,SENSOR THROTTLE,1480-18-910B,1,,,yes,
BI-095-14,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 9121,BOLT,1480-18-912?,2,,,yes,
BI-095-15,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),18 9401,CONTROL UNIT,N201-18-940,1,'81 & '82 MODELS M/T CAL.,,no,M/T CAL.
BI-095-16,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),,,N202-18-940,1,'81 & '82 MODELS,,yes,'81 & '82 MODELS; the M/T units are listed separately
BI-095-17,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),,,N203-18-940,1,'81 & '82 MODELS M/T FED.,,no,M/T FED.
BI-095-18,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),,,N231-18-940,1,'83 MODEL M/T,,no,'83 M/T
BI-095-19,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),,,N232-18-940,1,'83 MODEL A/T,,no,'83 MODEL
BI-095-20,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),19 444,"SWITCH, INHIBITOR",?872-19-444B,1,A/T,,yes,A/T
BI-095-21,BI,95,6600A-1,SWITCH & RELAY (ENGINE & TRANSMISSION),19 821,"SOLENOID, DOWNSHIFT",1675-19-821,1,A/T,,yes,A/T
BI-097-01,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),60 715,"SHIELD, HEAT",8871-66-242,1,,,yes,
BI-097-02,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),60 721,PROTECTOR,FA01-66-241,1,,,yes,
BI-097-03,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 250,"LIGHTER, CIGAR",FA01-66-250,1,,,yes,
BI-097-04,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 251,"RING, ILLUMINATION",8182-66-251,1,,,yes,
BI-097-05,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 251A,"CORD, SHORT",FA01-66-251,1,,,yes,
BI-097-06,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 254,"BULB, CIGAR LIGHTER",0000-11-0293,1,(A12V 3.4W),,yes,
BI-097-07,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 340,"SWITCH, MAIN",FA03-66-340,1,(USE W/ A.C.C.) GSL MODEL,,no,GSL MODEL (cruise)
BI-097-08,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 422,"VALVE, MAIN SWITCH",B001-66-422,1,,,yes,
BI-097-09,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 460,"SWITCH, REAR DEFROSTER",B001-66-460,1,,,yes,
BI-097-10,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 630B,"SWITCH, REMOTE CONTROL",FA01-66-630,1,,,yes,
BI-097-11,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 670,"SWITCH, RETRACTOR",FA01-66-670,1,,,yes,
BI-097-12,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 700,"SWITCH, FUEL LID OPENER",FA01-66-700,1,,,yes,
BI-097-13,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),66 800,"SWITCH, MOTOR ANTENNA",FA07-66-890,1,'81 & '82 MODELS,,yes,'81 & '82 MODELS
BI-097-14,BI,97,6610A-1,DASHBOARD SWITCHES (MANUAL OPERATING),67 540A,"SWITCH, WIPER",FA02-67-540,1,,,yes,
BI-098-01,BI,98,6611A-1,COMBINATION SWITCH,60 253,"CAM, CANCEL",BA29-66-126,1,,,yes,
BI-098-02,BI,98,6611A-1,COMBINATION SWITCH,60 265,"HOLDER, BAND",BA29-66-129,1,,,yes,
BI-098-03,BI,98,6611A-1,COMBINATION SWITCH,60 267,"CONTACT, HORN",8182-66-127,1,,,yes,
BI-098-04,BI,98,6611A-1,COMBINATION SWITCH,66 110,"SWITCH, COMBINATION",FA01-66-120,1,(W/O A.C.C.) S & GS MODELS,,yes,S & GS MODELS
BI-098-05,BI,98,6611A-1,COMBINATION SWITCH,,,FA02-66-120,1,(USE W/ A.C.C.) GSL MODEL,,no,GSL MODEL
BI-098-06,BI,98,6611A-1,COMBINATION SWITCH,66 122B,"SWITCH, LIGHT & TURN",FA01-66-122,1,,,yes,
BI-098-07,BI,98,6611A-1,COMBINATION SWITCH,66 123B,"SWITCH, WIPER",BA30-66-123,1,,,yes,
BI-098-08,BI,98,6611A-1,COMBINATION SWITCH,66 124,"BOLT, BAND HOLDER",8182-66-124,1,,,yes,
BI-098-09,BI,98,6611A-1,COMBINATION SWITCH,66 128,"SWITCH, A.C.C.",FA02-66-128,1,,,yes,
BI-099-01,BI,99,6615A-1,POWER WINDOW SWITCH,66 350,"SWITCH, POWER WINDOW",FA03-66-350A,1,'81 MODEL,,no,'81 MODEL
BI-099-02,BI,99,6615A-1,POWER WINDOW SWITCH,,,,2,'82 & '83 MODELS,,yes,"'82 & '83 MODELS (same part, qty 2)"
BI-100-01,BI,100,6620A-1,"DOOR, PARKING LAMP & KICK DOWN SWITCH",18 660,"SWITCH, KICK DOWN",2691-18-660,1,A/T,,yes,A/T
BI-100-02,BI,100,6620A-1,"DOOR, PARKING LAMP & KICK DOWN SWITCH",66 820,"SWITCH, DOOR",B001-66-540,2,,,yes,
BI-100-03,BI,100,6620A-1,"DOOR, PARKING LAMP & KICK DOWN SWITCH",66 821,"WASHER, ADJUST",0209-66-821,2,,,yes,
